property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_1018960896673775256,1018960896673775256,,entire_place,3,2.5,4.0,5.0,119.0,Wonderful View: VIP Penthouse,133457618.88,137127408.53,71.35,525423.69,356,12,Bogotá,cop,Low,4.59275,-74.07068,142652
abnb_17640047,17640047,1557986a,entire_place,4,4.0,7.0,5.0,188.0,Casita de Piedra - Historic Center La Candelaria,118176043.32,123569967.7,91.14,370457.81,350,12,Bogotá,cop,Medium,4.593,-74.0704,142652
abnb_28134373,28134373,,entire_place,2,2.0,4.0,5.0,671.0,Paraiso. La Candelaria Terrace 360 city view.,99492418.98,106763478.14,82.65,354065.55,340,12,Bogotá,cop,Low,4.59256,-74.0722,142652
abnb_674006234663483059,674006234663483059,3373083,entire_place,3,1.5,5.0,4.9,341.0,⊱La Candelaria Penthouse | Close to Everything⊰,97564714.2,101655171.05,81.43,342332.32,350,12,Bogotá,cop,Low,4.59778,-74.07211,142652
abnb_825347313511148238,825347313511148238,3371530,entire_place,2,2.0,6.0,5.0,265.0,Luxury 2BR Condo in La Candelaria | Chimney & BBQ°,89592199.02,92565545.42,85.23,298640.65,352,12,Bogotá,cop,Medium,4.6002,-74.0679,142652
abnb_708105403284985372,708105403284985372,,entire_place,2,2.0,4.0,4.9,375.0,Oasis. La Candelaria  Terrace 360 city view.,88722336.06,94940750.47,80.35,323804.15,341,12,Bogotá,cop,Medium,4.5939,-74.072,142652
abnb_1165883575468995666,1165883575468995666,,entire_place,3,2.0,5.0,4.7,48.0,Historic Apartment in La Candelaria!,84177670.68,84971088.9,55.43,423003.37,359,12,Bogotá,cop,Low,4.59454,-74.07099,142652
abnb_19948324,19948324,,entire_place,4,3.5,9.0,4.9,78.0,Unique Colonial House for 9 @ La Candelaria,82898677.26,110557776.14,60.84,476429.18,286,12,Bogotá,cop,Low,4.59406,-74.07077,142652
abnb_53834830,53834830,10987173ha,entire_place,2,2.0,4.0,5.0,296.0,Cozy Home Fireplace Views La Candelaria,79017466.68,83129928.12,76.37,298179.11,347,12,Bogotá,cop,Medium,4.5939,-74.072,142652
abnb_996525791159004503,996525791159004503,4034901,entire_place,3,3.0,7.0,4.9,64.0,Complete Casa Villalba,66363909.3,66453401.98,76.37,238719.11,364,12,Bogotá,cop,High,4.5937,-74.0735,142652
abnb_1195540438361502115,1195540438361502115,4167210,entire_place,2,3.0,6.0,4.4,41.0,NOK Stylish 2 Masters w/Patio & View,63923869.98,65283952.32,64.51,279143.56,355,12,Bogotá,cop,High,4.5926,-74.0714,142652
abnb_1206613996915247658,1206613996915247658,,entire_place,1,1.0,4.0,5.0,48.0,Fireplace | View to Monserrate | Close to Museums,60521821.2,60685325.95,66.48,250090.17,364,12,Bogotá,cop,Medium,4.5961,-74.072,142652
abnb_48450162,48450162,7148417ha,entire_place,1,1.0,3.0,4.6,26.0,New apartment in La Candelaria's historic center,59762534.04,60066322.62,52.41,323040.71,353,12,Bogotá,cop,High,4.59758,-74.0693,142652
abnb_48218124,48218124,,entire_place,1,1.0,2.0,4.9,491.0,Balconies. La Candelaria,59626157.22,64281508.98,80.59,217613.71,340,12,Bogotá,cop,Low,4.59475,-74.07111,142652
abnb_48215522,48215522,,entire_place,1,1.0,3.0,4.9,525.0,Garden. La Candelaria,57215604.78,64401336.28,83.54,212697.41,322,12,Bogotá,cop,Low,4.59377,-74.07304,142652
abnb_42049912,42049912,,entire_place,2,1.0,4.0,5.0,463.0,La PeRGOLA Spectacular Penthouse in La Candelaria!,55560653.64,57601735.47,82.1,192251.4,352,12,Bogotá,cop,Low,4.59277,-74.07289,142652
abnb_1028318547588731039,1028318547588731039,4442743,entire_place,2,2.0,4.0,4.7,153.0,2BR Condo in Candelaria W/Heating & Starlink | AV2,55192067.64,61817032.4,78.83,214755.12,326,12,Bogotá,cop,High,4.6003,-74.0711,142652
abnb_1329783462277068756,1329783462277068756,,entire_place,2,2.0,4.0,5.0,32.0,* Beautiful 2BR with Private Patio @ Casa Rosada*,54381178.44,55554129.67,65.03,241694.11,346,12,Bogotá,cop,High,4.596173354,-74.071957816,142652
abnb_1249550859122968783,1249550859122968783,4542392,entire_place,2,2.0,4.0,4.8,81.0,Retreat Fireplace & 360° View Bogotá Candelaria,52943693.04,54137911.68,66.76,221521.73,358,12,Bogotá,cop,High,4.5939,-74.072,142652
abnb_29598242,29598242,,entire_place,1,1.0,3.0,5.0,449.0,EL FIORI Lovely flat with a view in La Candelaria!,51764217.84,53902901.25,82.57,179114.93,350,12,Bogotá,cop,Low,4.59409,-74.0733,142652
abnb_791254993248116620,791254993248116620,,entire_place,5,2.0,9.0,4.9,10.0,Full House - Colonial atmosphere,51616783.44,53924426.67,59.12,256799.91,340,12,Bogotá,cop,Medium,4.5898,-74.0728,142652
abnb_881927463027987804,881927463027987804,,entire_place,3,2.0,6.0,4.8,142.0,Apartment in Magical Candelaria,51439862.16,51707713.61,78.79,179859.66,363,12,Bogotá,cop,Low,4.59936,-74.06686,142652
abnb_1143708436169393214,1143708436169393214,,entire_place,2,2.0,7.0,4.8,93.0,Colonial Apt 2BR La Candelaria fireplace WIFI 500M,49814397.9,51585969.65,68.95,205844.62,351,12,Bogotá,cop,High,4.5952,-74.0712,142652
abnb_1026160836161564966,1026160836161564966,4442770,entire_place,2,2.0,4.0,4.8,129.0,Beautiful & Vintage 2BR Apt W/Starlink | AV3A,49467927.06,50826166.47,69.3,201089.13,355,12,Bogotá,cop,Medium,4.6003,-74.0711,142652
abnb_868783803547876928,868783803547876928,3327023,entire_place,1,1.0,2.0,,,A Cozy Nest in the Historic Heart of Bogotá,49036681.44,49325063.13,58.29,232401.32,362,12,Bogotá,cop,Medium,4.5977,-74.0693,142652
abnb_1333487210084859518,1333487210084859518,,entire_place,1,2.0,4.0,4.9,34.0,* Fabulous Two Story Loft @ Casa Rosada *,47768745.6,48055247.5,72.62,189558.51,347,12,Bogotá,cop,Low,4.59721028,-74.07208614,142652
abnb_1448070881060024237,1448070881060024237,,entire_place,3,3.0,16.0,,,House in La Candelaria with a huge private terrace,47713457.7,67967000.39,78.84,320224.55,189,12,Bogotá,cop,High,4.5929487,-74.0722918,142652
abnb_38605309,38605309,,entire_place,1,1.0,2.0,4.8,742.0,House in the Air. La Candelaria,47669227.38,53624250.23,84.62,173342.64,325,12,Bogotá,cop,Medium,4.5944,-74.0715,142652
abnb_821553037461653730,821553037461653730,,entire_place,3,2.0,10.0,4.8,54.0,"""Retro District"" Exceptional Apartment  Three bedrooms",46828851.3,89313511.15,51.22,371657.56,246,12,Bogotá,cop,Low,4.59505,-74.07225,142652
abnb_1399512675061302913,1399512675061302913,4780592ha,entire_place,2,1.0,5.0,5.0,2.0,Apartment in La Candelaria,46342317.78,48050824.47,83.61,232875.97,238,12,Bogotá,cop,High,4.600353392,-74.072216866,142652
abnb_1046420245692453955,1046420245692453955,4442844,entire_place,1,1.0,4.0,4.8,98.0,Amazing Loft in La Candelaria W/Starlink | AV5,45848412.54,48701747.34,67.84,197622.47,342,12,Bogotá,cop,High,4.6003,-74.0711,142652
abnb_603090826156896643,603090826156896643,,entire_place,1,2.0,2.0,5.0,135.0,MAGNIFICENT APT IN LA CANDELARIA WITH 180º VIEW,45590402.34,45849776.31,62.81,199957.9,363,12,Bogotá,cop,Low,4.59209,-74.07073,142652
abnb_560139023591603950,560139023591603950,,entire_place,3,3.0,16.0,4.8,102.0,House in La Candelaria with large private terrace,43404687.36,44224791.21,42.66,355776.13,286,12,Bogotá,cop,High,4.5929487,-74.0722918,142652
abnb_1023149235023475284,1023149235023475284,4442784,entire_place,2,2.0,4.0,4.8,90.0,Vintage 2BR Apt in La Candelaria W/Starlink | AV4A,43312540.86,44668126.45,60.62,202395.06,353,12,Bogotá,cop,High,4.6003,-74.0711,142652
abnb_878392053789385026,878392053789385026,,entire_place,1,2.0,4.0,4.8,153.0,Stunning 1BR Apartment in La Candelaria°,42689630.52,43122608.49,73.48,160487.34,362,12,Bogotá,cop,Low,4.59408,-74.07149,142652
abnb_1186285904638241595,1186285904638241595,,entire_place,1,1.0,3.0,4.9,69.0,Luxury Architectural Design Loft. Candelaria,42638028.48,43721302.73,68.54,174746.02,356,12,Bogotá,cop,Medium,4.5926,-74.0714,142652
abnb_761520108853597439,761520108853597439,,entire_place,2,1.5,5.0,4.8,76.0,Casa Seta (La Candelaria),42262070.76,43060059.45,60.89,193862.71,358,12,Bogotá,cop,High,4.595,-74.0722,142652
abnb_17014896,17014896,,entire_place,1,1.0,5.0,4.9,78.0,Apartment in La Candelaria/museums/culture,41731306.92,45253735.89,75.74,163012.92,338,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_1219119475277974014,1219119475277974014,,entire_place,1,1.0,2.0,5.0,77.0,Exclusive modern unit fast wi fi Candelaria Bogota,41524898.76,42894343.18,82.44,142697.24,353,12,Bogotá,cop,Medium,4.5926,-74.0714,142652
abnb_38843125,38843125,3657663,entire_place,1,1.0,3.0,5.0,269.0,360° Glam & View 401 Apartment in La Candelaria,41289003.72,41619699.08,67.4,169217.23,362,12,Bogotá,cop,High,4.59354,-74.07336,142652
abnb_855127156694572170,855127156694572170,11815183ha,entire_place,2,1.0,6.0,4.8,105.0,House in La Candelaria with amazing view & balcony,40883559.12,41321697.3,74.52,151983.49,361,12,Bogotá,cop,High,4.5936,-74.072,142652
abnb_989747046697710311,989747046697710311,,entire_place,2,2.0,6.0,5.0,60.0,Cozy and Modern Apartment in Historic Center,40043183.04,58509894.52,65.99,245663.71,247,12,Bogotá,cop,High,4.6016,-74.06729,142652
abnb_1148580347062624585,1148580347062624585,,entire_place,1,1.0,2.0,4.5,4.0,La Candelaria Terrace Suite,39405529.26,40499087.06,74.58,149263.37,354,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_32165038,32165038,,entire_place,4,2.0,7.0,4.9,146.0,Beautiful colonial home with panoramic views,38502493.56,38822094.48,28.66,409601.0,328,12,Bogotá,cop,Low,4.594,-74.07315,142652
abnb_1004440119120566037,1004440119120566037,,entire_place,1,1.5,3.0,5.0,4.0,La Primera in La Candelaria exclusive apartment,38321886.42,39024706.2,60.61,176598.55,358,12,Bogotá,cop,Medium,4.5924,-74.0716,142652
abnb_37259126,37259126,,entire_place,1,1.0,4.0,4.8,226.0,A CHARMING DUPLEX ON THE BEST STREET WITH A 360° VIEW,37993844.88,38169660.4,89.26,117264.96,363,12,Bogotá,cop,Low,4.59366,-74.07059,142652
abnb_47453036,47453036,11461120ha,entire_place,1,1.0,3.0,4.8,220.0,Modern studio apartment in La Candelaria,37138725.36,37138725.36,75.07,135542.8,365,12,Bogotá,cop,High,4.5979,-74.0688,142652
abnb_1026118428472449948,1026118428472449948,4442718,entire_place,2,2.0,4.0,4.7,78.0,Perfect 2BRApt In La Candelaria W/Starlink | AV1,37101866.76,39473938.82,55.59,196306.18,340,12,Bogotá,cop,Medium,4.6003,-74.0711,142652
abnb_1067680899627730359,1067680899627730359,,entire_place,2,1.0,6.0,5.0,6.0,Group suite Historic Candelaria,36873343.44,40520501.91,56.46,196134.8,333,12,Bogotá,cop,Low,4.59397,-74.0707,142652
abnb_53725024,53725024,,entire_place,1,1.0,2.0,4.8,181.0,7th Heaven · 2 Terraces · Panoramic View · +Wi-Fi+,36066140.1,38140800.12,68.7,152177.81,345,12,Bogotá,cop,Low,4.59599,-74.07179,142652
abnb_869635030891788434,869635030891788434,4655399,entire_place,2,2.0,4.0,4.8,167.0,|Ahead| Elegant 2BR @La Candelaria + Laundry,35833930.92,48061955.76,79.57,191625.3,235,12,Bogotá,cop,Low,4.59492,-74.07079,142652
abnb_65762,65762,,entire_place,1,1.0,3.0,4.8,33.0,La Candelaria Apartaestudios,35645952.06,36009562.15,73.96,133505.44,361,12,Bogotá,cop,Medium,4.5948,-74.0719,142652
abnb_830452670468193517,830452670468193517,,entire_place,1,1.0,5.0,5.0,50.0,"Modern loft, view-town-La Candelaria neighborhood",35572234.86,35900644.99,61.6,159516.75,362,12,Bogotá,cop,High,4.5952,-74.0704,142652
abnb_1207228820076306799,1207228820076306799,,private_room,1,,4.0,5.0,5.0,Apartasuite in the historic center of Bogotá,35435858.04,35732385.48,66.85,146429.16,362,12,Bogotá,cop,Low,4.59556,-74.07266,142652
abnb_1333536672637460349,1333536672637460349,,entire_place,1,2.0,4.0,5.0,20.0,* Charming Two Story Loft @ Casa Rosada  *,35428486.32,36327283.28,58.41,178931.75,339,12,Bogotá,cop,Low,4.595850888,-74.072353094,142652
abnb_609453229162096378,609453229162096378,,entire_place,1,2.0,4.0,4.9,20.0,La Candelaria Spectacular 1BR Apartment,35306852.94,35888665.94,70.62,141227.41,354,12,Bogotá,cop,Low,4.59154,-74.0724,142652
abnb_23902018,23902018,9401055,entire_place,1,1.0,3.0,4.9,450.0,Cozy Loft Studio in La Candelaria.,35199963.0,35963009.74,63.31,155752.05,357,12,Bogotá,cop,Low,4.59515,-74.07126,142652
abnb_16859808,16859808,,entire_place,1,1.0,4.0,4.8,249.0,Beautiful colonial apartment with wonderful views,34989868.98,35743664.21,79.55,123203.76,357,12,Bogotá,cop,Medium,4.5974,-74.0759,142652
abnb_1333540977733324942,1333540977733324942,,entire_place,1,2.0,4.0,5.0,19.0,* Gorgeous Two Story Loft @ Casa Rosada*,34842434.58,35718452.93,57.18,178679.16,341,12,Bogotá,cop,Low,4.597411908,-74.070766818,142652
abnb_1333460649199836981,1333460649199836981,,entire_place,1,2.0,4.0,4.9,22.0,* Beautifully Renovated Two-Story Loft *,34477534.44,35086180.5,59.36,169840.08,342,12,Bogotá,cop,Low,4.59616,-74.07207,142652
abnb_683284308750864275,683284308750864275,,entire_place,3,2.0,10.0,4.7,56.0,"""EL DORADO"" Magical Place 3 bedrooms/ 2 bathrooms",34429618.26,63224146.32,48.84,409876.4,172,12,Bogotá,cop,Medium,4.5963,-74.0715,142652
abnb_33614279,33614279,7084807ha,entire_place,1,1.0,4.0,4.8,29.0,Colonial Apartment La Candelaria,34212152.52,34212152.52,76.55,126244.11,354,12,Bogotá,cop,Low,4.59873,-74.07048,142652
abnb_1268932411697674088,1268932411697674088,,entire_place,1,1.0,5.0,,,"Loft apartment, for family, parking and wifi",33861995.82,34612215.76,67.88,139349.77,358,12,Bogotá,cop,Low,4.599918004,-74.07131262,142652
abnb_908955156129171444,908955156129171444,,entire_place,2,2.0,4.0,4.8,91.0,Apartment - 1802B - Unique View,33655587.66,34479967.11,70.22,134622.35,356,12,Bogotá,cop,High,4.5977,-74.0728,142652
abnb_1330491154255810975,1330491154255810975,,entire_place,1,1.5,4.0,4.9,16.0,* Stunning Designer Loft @ Casa Rosada *,32837326.74,33090655.9,60.0,156368.22,350,12,Bogotá,cop,Low,4.597555217,-74.072032166,142652
abnb_1333451026376911896,1333451026376911896,,entire_place,1,1.0,2.0,5.0,18.0,*Casa Rosada Candelaria Studio 204*,32435568.0,33159028.6,68.92,138023.69,341,12,Bogotá,cop,Low,4.595603044,-74.070467177,142652
abnb_1333468942425154921,1333468942425154921,,entire_place,1,2.0,4.0,5.0,10.0,* Spectacular Two Story Loft @ Casa Rosada*,32339735.64,32952731.02,57.93,170209.13,328,12,Bogotá,cop,Low,4.597467301,-74.072321702,142652
abnb_1148563659624329339,1148563659624329339,,entire_place,1,1.0,3.0,,,"La Candelaria, Downtown",32284447.74,32797740.6,64.25,140367.16,358,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_3155332,3155332,,entire_place,1,2.0,2.0,4.8,81.0,Magical studio apartment in La Candelaria,32225473.98,32496016.1,80.94,109984.55,362,12,Bogotá,cop,Low,4.59365,-74.07078,142652
abnb_44318429,44318429,,entire_place,1,1.0,3.0,4.7,176.0,*ML Cozy loft @ City Heritage Center W terrace!,32055924.42,32055924.42,70.14,125218.45,365,12,Bogotá,cop,Low,4.59757,-74.0699,142652
abnb_17559914,17559914,,entire_place,0,1.0,4.0,4.7,215.0,Beautiful Colonial place with view to the mountain,31436699.94,32755869.23,75.5,118629.06,351,12,Bogotá,cop,Low,4.59351,-74.072,142652
abnb_20679914,20679914,,entire_place,1,1.0,2.0,4.8,259.0,Charming Apt. Live the magic of the Candelaria,31329810.0,31483620.94,66.94,128929.26,363,12,Bogotá,cop,Medium,4.5961,-74.072,142652
abnb_1148543430379012681,1148543430379012681,,entire_place,1,1.0,2.0,,,Candelaria Apartment,31108658.4,31108658.4,74.79,113951.13,365,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_54009068,54009068,,entire_place,3,2.5,6.0,4.8,52.0,Apartment in the heart of La Candelaria,30953852.28,32211246.56,71.68,124813.92,346,12,Bogotá,cop,Low,4.59642,-74.07153,142652
abnb_1148535664387083490,1148535664387083490,2535642,entire_place,1,1.0,2.0,,,Historic Candelaria Apartment,30740072.4,36349177.29,94.64,102466.91,317,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_1198230830163999299,1198230830163999299,4776766,entire_place,1,1.0,2.0,4.8,50.0,NOK Amazing Studio in Candelaria,30647925.9,30647925.9,73.97,113510.84,365,12,Bogotá,cop,High,4.5923,-74.0715,142652
abnb_1148575321277380380,1148575321277380380,,entire_place,1,1.0,2.0,5.0,1.0,Small Candelaria Apartment,30386229.84,31412225.83,81.53,105875.37,352,12,Bogotá,cop,Medium,4.5948,-74.0718,142652
abnb_1263745677604473825,1263745677604473825,,entire_place,1,1.0,2.0,5.0,28.0,*Casa Rosada Candelaria Studio 201*,30098732.76,30685374.24,70.11,119915.26,358,12,Bogotá,cop,Low,4.596409844,-74.07084376,142652
abnb_773866675565463995,773866675565463995,11880558ha,entire_place,1,1.0,4.0,4.8,131.0,Cozy Flat Industrial Style in La Candelaria,29921811.48,30838153.13,59.6,141809.53,354,12,Bogotá,cop,Low,4.59803,-74.06927,142652
abnb_942686212738076335,942686212738076335,,entire_place,1,1.0,4.0,4.8,68.0,Stylish Loft: Historic Elegance in Bogotá's Heart,29903382.18,30612209.92,66.67,125644.46,357,12,Bogotá,cop,Medium,4.599,-74.0687,142652
abnb_994988061199948233,994988061199948233,,entire_place,1,1.0,2.0,4.9,127.0,Spectacular Candelaria Loft 304,29192011.2,29192011.2,66.3,120628.14,365,12,Bogotá,cop,Medium,4.5978,-74.0688,142652
abnb_1081040182579692099,1081040182579692099,,entire_place,1,1.0,4.0,4.9,128.0,Central Studio • Monserrate View • Parking,29077749.54,30557990.92,74.06,113143.0,347,12,Bogotá,cop,Medium,4.5922,-74.0747,142652
abnb_689753533404918945,689753533404918945,,entire_place,2,1.5,5.0,4.8,61.0,Amazing 1 room 1 bed apartment in the city center,28985603.04,29629522.78,57.7,140706.82,357,12,Bogotá,cop,Low,4.59197,-74.07231,142652
