property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_1017387991119301664,1017387991119301664,,entire_place,8,4.5,15.0,,,A nice vacation home in Bogotá,145620956.88,229885798.15,95.2,667986.01,229,12,Bogotá,cop,Low,4.67734,-74.10437,142654
abnb_734653994221387040,734653994221387040,,entire_place,7,6.5,16.0,4.3,21.0,Excellent home for groups,107284327.02,111637843.7,40.97,750240.07,349,12,Bogotá,cop,High,4.67017,-74.10675,142654
abnb_1009478807897654442,1009478807897654442,,entire_place,4,3.0,14.0,5.0,8.0,Luxury Duplex Solarium Apartment,92164929.3,94244012.35,45.79,565428.98,356,12,Bogotá,cop,Low,4.67309,-74.1124,142654
abnb_53851841,53851841,,entire_place,5,4.0,13.0,4.9,225.0,"House with Jacuzzi, near the Airport",86849919.18,91440510.38,55.2,454711.61,346,12,Bogotá,cop,Low,4.67235,-74.1131,142654
abnb_1127519079182183029,1127519079182183029,,entire_place,4,2.5,7.0,4.9,65.0,"Huge house, next to airport+WiFi+Hot water, Bogota",86005857.24,90340576.03,75.69,394522.29,288,12,Bogotá,cop,Medium,4.705770507,-74.117673958,142654
abnb_51187512,51187512,,entire_place,4,3.0,14.0,4.9,108.0,LUXURY DUPLEX SOLARIUM APARTMENT,77392002.42,80639097.65,44.83,496102.6,348,12,Bogotá,cop,High,4.6723,-74.1115,142654
abnb_599844062670166570,599844062670166570,11657957ha,entire_place,4,3.0,8.0,4.8,76.0,"Ideal family home, near the airport",76186726.2,76950841.84,66.02,318772.93,362,12,Bogotá,cop,Low,4.66706,-74.10897,142654
abnb_790567386533096757,790567386533096757,,entire_place,3,2.0,6.0,5.0,1.0,3-Bedroom Apartment,67458609.72,73774404.55,96.7,230234.17,303,12,Bogotá,cop,Medium,4.6987,-74.1181,142654
abnb_624339869989327697,624339869989327697,,entire_place,7,2.0,16.0,4.5,46.0,8:00 PM Casa Independiente for Large Groups,58782095.28,60093081.96,52.38,314342.76,357,12,Bogotá,cop,Low,4.69074,-74.10883,142654
abnb_555249467477310198,555249467477310198,,entire_place,2,2.0,4.0,4.7,63.0,Cozy apartment near Airport and Embassy,57812714.1,59117913.98,74.86,218161.19,354,12,Bogotá,cop,High,4.66368,-74.10877,142654
abnb_954558603944388820,954558603944388820,,entire_place,2,2.0,4.0,,,rent house near airport,57606305.94,58939518.36,100.0,180019.71,320,12,Bogotá,cop,Medium,4.6956,-74.1213,142654
