property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_1465632647571082337,1465632647571082337,,entire_place,1.0,1.0,3.0,,,New and furnished apartment with an ideal location,284684768.82,284684768.82,100.0,1768228.31,161,12,Bogotá,cop,Low,4.651190392,-74.075577444,142664
abnb_1464878970040632714,1464878970040632714,,entire_place,1.0,1.0,3.0,,,New and furnished apartment with an ideal location,283074048.0,283074048.0,100.0,1769212.8,160,12,Bogotá,cop,Low,4.651312735,-74.076150565,142664
abnb_867221434932707786,867221434932707786,,entire_place,9.0,9.5,16.0,5.0,29.0,"Casa Movistar Arena, 9 Rooms, 24 Guests",223580581.74,235153960.99,76.79,834255.89,349,12,Bogotá,cop,Low,4.6492,-74.07017,142664
abnb_905349856961857044,905349856961857044,,entire_place,16.0,6.5,16.0,4.8,4.0,8. Full house to share with family or friends!,128831864.58,155293611.84,61.16,1022475.07,206,12,Bogotá,cop,Low,4.65006,-74.06925,142664
abnb_1193786522045301849,1193786522045301849,,entire_place,5.0,3.5,10.0,4.9,59.0,Centric and spacious house with private terrace,113524488.0,115156513.09,82.22,383528.68,360,12,Bogotá,cop,Medium,4.6431,-74.0719,142664
abnb_1043462848980625480,1043462848980625480,3816345,entire_place,6.0,7.0,12.0,5.0,30.0,Beautiful house near Movistar Arena and Campín,113026896.9,115857526.8,47.34,668798.19,357,12,Bogotá,cop,High,4.65049,-74.07546,142664
abnb_1090088907329377975,1090088907329377975,,entire_place,5.0,2.5,16.0,4.8,79.0,House of 32,104796371.52,111564421.37,64.43,474191.71,343,12,Bogotá,cop,Medium,4.6278,-74.0832,142664
abnb_1210205395338534177,1210205395338534177,4266457,entire_place,3.0,2.0,6.0,4.6,57.0,Spacious Loft in Bogotá Teusaquillo,94980926.34,95819754.36,84.53,310395.19,362,12,Bogotá,cop,Medium,4.6286,-74.0859,142664
abnb_1441684163501434220,1441684163501434220,,entire_place,6.0,5.0,12.0,,,"Cherry. Two houses, one home",92540887.02,128319308.89,93.96,661006.32,149,12,Bogotá,cop,Medium,4.6263931,-74.0765682,142664
abnb_1370979460816010535,1370979460816010535,,entire_place,5.0,2.5,10.0,5.0,15.0,House with jacuzzi near Simón Bolivar Park,88346378.34,126458465.61,53.8,960286.76,171,12,Bogotá,cop,Medium,4.649,-74.0936,142664
vrbo_9463789ha,,9463789ha,entire_place,4.0,4.0,12.0,,0.0,TOURISTIC HOUSE B&B-SU HOGAR LEJOS DE CASA,85416119.64,89910178.16,24.66,1170083.85,296,12,Bogotá,cop,Low,4.64754,-74.0852,142664
